"SYMBOL","ENTREZ_GENE_ID"
"TERF2",7014
"VPS4A",27183
"MTSS2",92154
"HSPA12B",116835
"ANKEF1",63926
"PCED1A",64773
"SNAP25",6616
"BTBD3",22903
"PCNA",5111
"NXT1",29107
"POLR3F",10621
"RIN2",54453
"PTPRA",5786
"DAP3",7818
"KHDC4",22889
"NES",10763
"ARHGEF11",9826
"DCAF8",50717
"SYT11",23208
"IGHMBP2",3508
"MMACHC",25974
"DPH2",1802
"TOE1",114034
"NASP",4678
"MUTYH",4595
"CTNNBL1",56259
"ZSWIM3",140831
"RBM38",55544
"VSTM2L",128434
"OSER1",51526
"SERINC3",10955
"PPP1R3D",5509
"AP3B1",8546
"ZBED3",84327
"KANK4",163782
"FBXO44",93611
"CPLANE2",79363
"CASP9",842
"DCTN4",51164
"ZMYM5",9205
"USPL1",10208
"XPO4",64328
"POMP",51371
"CDK8",1024
"WASF3",10810
"MYH10",4628
"PEMT",10400
"SCO1",6341
"MPRIP",23164
"PIK3C2B",5287
"DSTYK",25778
"SLC41A1",254428
"TMCC2",9911
"DCLK1",9201
"COG6",57511
"SPART",23111
"TRPC4",7223
"POSTN",10631
"RFXAP",5994
"TPT1",7178
"GPALPP1",55425
"RFC3",5983
"MORC4",79710
"BEX2",84707
"TCEAL4",79921
"BEX1",55859
"FAM104A",84923
"SLC39A11",201266
"EPHB2",2048
"SRRM1",10250
"BTBD2",55643
"KMT5C",84787
"ZNF414",84330
"HSPBP1",23640
"CSNK1G2",1455
"SLF1",84250
"CNDP2",55748
"MACROD1",28992
"WDR74",54663
"RTN3",10313
"FOPNL",123811
"MED10",84246
"MORC2",22880
"LARGE1",9215
"SLC2A11",66035
"C1QTNF6",114904
"ADCK2",90956
"MKRN1",23608
"AGAP3",116988
"KRBA1",84626
"ACTR3B",57180
"BTG1",694
"LRRIQ1",84125
"C12orf29",91298
"ATP13A3",79572
"TMEM254",80195
"TMTC1",83857
"KRAS",3845
"IPO8",10526
"LARS",51520
"IMPA1",3612
"LRRCC1",85444
"E2F5",1875
"CCDC59",29080
"SWAP70",23075
"ARNTL",406
"SBF2",81846
"RRAS2",22800
"HSD17B4",3295
"ZFC3H1",196441
"SARAF",51669
"RNF122",79845
"DPF2",5977
"MEN1",4221
"ERG28",11161
"DGLUCY",80017
"NUMB",8650
"COX16",51241
"TTC9",23508
"MED6",10001
"EIF2S1",1965
"LOXL2",4017
"ELP3",55140
"CTIF",9811
"MBD2",8932
"IER3IP1",51124
"MRPS36",92259
"CCNB1",891
"CDK7",1022
"THUMPD3",25917
"VHL",7428
"ARL8B",55207
"EDEM1",9695
"MEIS2",4212
"KATNBL1",79768
"EMC7",56851
"PRPF38B",55119
"TSPAN2",10100
"GSTM3",2947
"SYT6",148281
"PSRC1",84722
"SORT1",6272
"PTGFRN",5738
"LAMTOR5",10542
"NOTCH2",4853
"TRIM45",80263
"CEPT1",10390
"AP4B1",10717
"NAPG",8774
"SPIRE1",56907
"PPHLN1",51535
"FKBP11",51303
"ARF3",377
"TMEM106C",79022
"SLC38A2",54407
"PLEKHA8P1",51054
"YWHAQ",10971
"KIDINS220",57498
"ROCK2",9475
"MYCN",4613
"LPIN1",23175
"IAH1",285148
"LDHA",3939
"IL6ST",3572
"FST",10468
"NAV1",89796
"CDC73",79577
"TIMM17A",10440
"RPS15A",6210
"NARS",4677
"RELCH",57614
"FBH1",84893
"RBM17",84991
"ANKRD16",54522
"CCNH",902
"TMEM241",85019
"KCTD1",284252
"CABLES1",91768
"EMP1",2012
"SOX5",6660
"SPX",80763
"LRP4",4038
"DDB2",1643
"ACP2",53
"RTL8C",8933
"RAB33A",9363
"SOX3",6658
"RBMX2",51634
"STK26",51765
"PUM1",9698
"YARS",8565
"PHC2",1912
"CDCA8",55143
"GNL2",29889
"AGO4",192670
"BTF3L4",91408
"TUT4",23318
"PRPF38A",84950
"DSC2",1824
"RNF138",51444
"ELP2",55250
"DTNA",1837
"FHOD3",80206
"TPGS2",25941
"DAGLA",747
"SLC43A3",29015
"TIMM10",26519
"DHX34",9704
"FADS2",9415
"TMEM258",746
"TMEM165",55858
"CLOCK",9575
"PDGFRA",5156
"COL4A2",1284
"DZIP1",22873
"UBAC2",337867
"ARGLU1",55082
"BIVM",54841
"ERCC5",2073
"ERCC5",100533467
"TPP2",7174
"POGLUT2",79070
"CARS2",79587
"ARHGAP32",9743
"STT3A",3703
"ETS1",2113
"TMED7",51014
"APC",324
"NREP",9315
"WDR36",134430
"OSTF1",26578
"RFK",55312
"UBQLN1",29979
"NAA35",60560
"C9orf40",55071
"ANXA1",301
"CTSL",1514
"CEMIP2",23670
"AGTPBP1",23287
"GOLM1",51280
"PSAT1",29968
"ISCA1",81689
"ADAM19",8728
"CCNJL",79616
"TAOK3",51347
"USP30",84749
"MSI1",4440
"FBXO21",23014
"TBX3",6926
"RNFT2",84900
"DTX1",1840
"TRAFD1",10906
"DMTF1",9988
"TMEM243",79161
"CCDC146",57639
"TMEM60",85025
"PNPLA8",50640
"HILPDA",29923
"RINT1",60561
"SRPK2",6733
"TES",26136
"MDFIC",29969
"MTO1",25821
"ADGRB3",577
"ANKRD6",22881
"CEP162",22832
"SYNCRIP",10492
"SNX14",57231
"NT5E",4907
"EPHA7",2045
"AKIRIN2",55122
"ORC3",23595
"LCA5",167691
"MAP3K7",6885
"PRR5L",79899
"PHF21A",51317
"NAT10",55226
"CAPRIN1",4076
"ATP5MC2",517
"DNAJC14",85406
"CD63",967
"GDF11",10220
"GLS2",27165
"ITGA7",3679
"AGAP2",116986
"BLOC1S1",2647
"CDK4",1019
"PPP1R1A",5502
"TROAP",10024
"TSPAN31",6302
"B4GALNT1",2583
"TFCP2",7024
"COQ10A",93058
"PAN2",9924
"ESPL1",9700
"ZC3H10",84872
"HNRNPA1",3178
"SLC26A10",65012
"ACVR1B",91
"OS9",10956
"LTV1",84946
"MAP7",9053
"CD164",8763
"NHSL1",57224
"AHI1",54806
"HEY2",23493
"PKIB",5570
"SMPD2",6610
"MICAL1",64780
"REPS1",85021
"PRADC1",84279
"SEMA4F",10505
"CCT7",10574
"RAB11FIP5",26056
"SMYD5",10322
"CCDC142",84865
"KCNMB4",27345
"USP15",9958
"GNS",2799
"MDM2",4193
"KLHL36",79786
"MPHOSPH6",10200
"KIAA0513",9764
"DYNC1LI2",1783
"FHOD1",29109
"CCDC102A",92922
"SLC9A5",6553
"PCNX2",80003
"URB2",9816
"EGLN1",54583
"COG2",22796
"ABCB10",23456
"NTPCR",84284
"TAF5L",27097
"GLUL",2752
"STX6",10228
"DHX9",1660
"CEP350",9857
"PIGC",5279
"LAMC1",3915
"RC3H1",149041
"MRPL44",65080
"PAX3",5077
"DOCK10",55619
"TTLL4",9654
"USP37",57695
"ITM2C",81618
"SERPINE2",5270
"DNAJB2",3300
"CYP27A1",1593
"EIF4E2",9470
"ARMC9",80210
"CAB39",51719
"COX5B",1329
"REV1",51455
"MFSD9",84804
"TMEM127",55654
"TGFBRAP1",9392
"GCC2",9648
"MRPS9",64965
"C2orf49",79074
"ANKRD36",375248
"EPC2",26122
"ISCU",23479
"USP44",84101
"SCYL2",55681
"CKAP4",10970
"PLXNC1",10154
"APPL2",55198
"PWP1",11137
"DRAM1",55332
"WASHC4",23325
"FLNB",2317
"NEK3",4752
"PCDH8",5100
"VPS36",51028
"RNASEH2B",79621
"CKAP2",26586
"TBC1D4",9882
"BORA",79866
"LRCH1",23143
"SUCLA2",8803
"RCBTB1",55213
"MED4",29079
"COG3",83548
"ITM2B",9445
"SPRY2",10253
"NUDT15",55270
"EDNRB",1910
"RCBTB2",1102
"SETDB2",83852
"SCRN1",9805
"TNS3",64759
"CHST12",55501
"IGF2BP3",10643
"RAPGEF5",9771
"RAC1",5879
"KDELR2",11014
"NUP42",11097
"ZDHHC4",55146
"BZW2",28969
"TBRG4",9238
"DDX56",54606
"HUS1",3364
"NACAD",23148
"DBNL",28988
"CCM2",83605
"TTYH3",80727
"TTC5",91875
"ZFHX2",85446
"ADAMTS7",11173
"ABHD17C",58489
"IREB2",3658
"TM6SF1",53346
"CIB2",10518
"CALCOCO2",10241
"RSAD1",55316
"NMT1",4836
"SRSF1",6426
"VEZF1",7716
"TACO1",51204
"TEX2",55852
"DCAF7",10238
"LIMD2",80774
"BRIP1",83990
"KAT7",11143
"ACTL6A",86
"NDUFB5",4711
"MRPL47",57129
"TRA2B",6434
"MARCH7",64844
"TANK",10010
"SKIL",6498
"EPRS",2058
"VPS45",11311
"KCTD3",51133
"RPS6KC1",26750
"CBWD2",150472
"SMPD4",55627
"WDR33",55339
"CCDC115",84317
"SAP130",79595
"BIN1",274
"IMP4",92856
"HS6ST1",9394
"UGGT1",56886
"GYPC",2995
"STAM",8027
"ABI1",10006
"YME1L1",10730
"DNAJC1",64215
"NIPSNAP3A",25934
"LRRC8A",56262
"CDK9",1025
"TXN",7295
"ODF2",4957
"ECPAS",23392
"TOR1B",27348
"C9orf78",51759
"SMC2",10592
"TOR1A",1861
"RALGPS1",9649
"NIBAN2",64855
"ST6GALNAC4",27090
"DAB2IP",153090
"STXBP1",6812
"SLC2A8",29988
"ANGPTL2",23452
"CDK5RAP2",55755
"ZFP37",7539
"SLC31A1",1317
"TLR4",7099
"ZNF189",7743
"STX17",55014
"PRPF4",9128
"FPGS",2356
"USP20",10868
"ATP6V1G1",9550
"TEX10",54881
"MRPL50",54534
"DPM2",8818
"TSTD2",158427
"PSMB7",5695
"TRMO",51531
"RABEPK",10244
"GOLGA1",2800
"XPA",7507
"NCBP1",4686
"ANP32B",10541
"PDCL",5082
"RPL35",11224
"CTSV",1515
"ARPC5L",81873
"ENPP2",5168
"DSCC1",79075
"DERL1",79139
"MYC",4609
"DMAC1",90871
"RANBP6",26953
"POLR1E",64425
"PLAA",9373
"IL11RA",3590
"UBAP2",55833
"APTX",54840
"RNF38",152006
"TLN1",7094
"DNAJB5",25822
"DCTN3",11258
"TMEM8B",51754
"GRHPR",9380
"ALDH1B1",219
"HINT2",84681
"ARHGEF39",84904
"IGFBPL1",347252
"DENND4C",55667
"RPS6",6194
"CNPY3",10695
"FOXP4",116113
"PPIL1",51645
"KLC4",89953
"KIF13A",63971
"ZSCAN9",7746
"PIM1",5292
"CMTR1",23070
"TFAP2A",7020
"YIPF3",25844
"TMEM14B",81853
"TMEM63B",55362
"FRS3",10817
"TJAP1",93643
"SLC22A23",63027
"TUBB2A",7280
"LRRC1",55227
"BPHL",670
"RIPK1",8737
"TUBB2B",347733
"UQCC2",84300
"HMGA1",3159
"TCF19",6941
"FLOT1",10211
"IER3",8870
"MDC1",9656
"PGBD1",84547
"ATAT1",79969
"TPMT",7172
"NRM",11270
"MTCH1",23787
"VARS2",57176
"TAF8",129685
"FAM8A1",51439
"C6orf52",347744
"FHDC1",85462
"FCHSD2",9873
"ARRB1",408
"THAP12",5612
"ANKRD42",338699
"IL18BP",10068
"NUMA1",4926
"CCDC90B",60492
"SYTL2",54843
"RAB30",27314
"CREBZF",58487
"PRCP",5547
"NARS2",79731
"RNF121",55298
"MRPL15",29088
"PI15",51050
"GGH",8836
"SULF1",23213
"TGS1",96764
"SDCBP",6386
"NEK1",4750
"DDX60",55601
"SORL1",6653
"BUD13",84811
"CFAP300",85016
"DCUN1D5",84259
"YAP1",10413
"SLC37A4",2542
"RDX",5962
"PPP2R1B",5519
"FDX1",2230
"C11orf1",64776
"FXYD6",53826
"ALKBH8",91801
"MAP2K5",5607
"CTDSPL2",51496
"SLTM",79811
"THBS1",7057
"MAPKBP1",23005
"NUSAP1",51203
"NDUFAF1",51103
"KIF23",9493
"KNL1",57082
"HAUS2",55142
"RTF1",23168
"PARP6",56965
"RPLP1",6176
"LRRC49",54839
"TUBGCP4",27229
"RMDN3",55177
"UACA",55075
"SMAD6",4091
"ADAM10",102
"STRA6",64220
"ZNF280D",54816
"SEMA6D",80031
"RSL24D1",51187
"GCHFR",2644
"BCAR3",8412
"BCAR3",723788
"TTLL7",79739
"FNBP1L",54874
"KYAT3",56267
"GTF2B",2959
"RABGGTB",5876
"ARHGAP29",9411
"SLC44A5",204962
"DBT",1629
"RTCA",8634
"IFT172",26160
"SELENOI",85465
"HADHB",3032
"KHK",3795
"ADCY3",109
"PPM1B",5495
"PNPT1",87178
"DYNC2LI1",51626
"THUMPD2",80745
"CYP1B1",1545
"RAB1A",5861
"ACTR2",10097
"PREB",10113
"SLC5A6",8884
"PREPL",9581
"EMILIN1",11117
"FBXO11",80204
"ATRAID",51374
"CENPO",79172
"LRPPRC",10128
"DTNB",1838
"ACTR1A",10121
"MFSD13A",79847
"MYOF",26509
"ATAD1",84896
"KIF11",3832
"TACC2",10579
"DUSP5",1847
"CALHM2",51063
"ARL3",403
"CEP55",55165
"KIF20B",9585
"ENTPD1",953
"EXOC6",54536
"DBR1",51163
"DNAJC13",23317
"ANXA7",310
"FAM149B1",317662
"ASCC1",51008
"RPS24",6229
"TET1",80312
"DNA2",1763
"ATIC",471
"SMARCAL1",50485
"BARD1",580
"CARF",79800
"ASNSD1",54529
"METTL5",29081
"SSB",6741
"NAB1",4664
"PPIG",9360
"FASTKD1",79675
"MDH1B",130752
"HECW2",57520
"IDH1",3417
"OLA1",29789
"CIR1",9541
"ITPRID2",6744
"FAM117B",150864
"WDR12",55759
"ABI2",10152
"ITGAV",3685
"SLC40A1",30061
"SLC35A5",55032
"SLC49A4",84925
"SENP7",57337
"COX17",10063
"MNS1",55329
"USP8",9101
"SECISBP2L",9728
"TMOD3",29766
"TMOD3",112268148
"SPPL2A",84888
"GLCE",26035
"SHF",90525
"APH1B",83464
"INTS14",81556
"PARP16",54956
"PPCDC",60490
"HCN4",10021
"SEMA7A",8482
"UBL7",84993
"FAM13A",10144
"PCDH10",57575
"NDST4",64579
"ZGRF1",55345
"AP1AR",55435
"COPS4",51138
"HNRNPD",3184
"SEC31A",22872
"FGF2",2247
"BBS7",55212
"KIAA1109",84162
"BMPR1B",658
"RAP1GDS1",5910
"LARP1B",55132
"MMRN1",22915
"PDE5A",8654
"PRDM5",11107
"NUP54",53371
"BMP2K",55589
"G3BP2",9908
"SEPTIN11",55752
"FRAS1",80144
"SCARB2",950
"CCNG2",901
"CNOT6L",246175
"USO1",8615
"SHROOM3",57619
"ANXA3",306
"PPA2",27068
"CENPE",1062
"GSTCD",79807
"INTS12",57117
"CASP6",839
"LEF1",51176
"HADH",3033
"PAPSS1",9061
"SEC24B",10427
"PPP3CA",5530
"SLC39A8",64116
"MTTP",4547
"FBN2",2201
"MAPK8IP3",23162
"RGS3",5998
"GUCD1",83606
"RNF185",91445
"SHISAL1",85352
"B4GALNT3",283358
"ETV6",2120
"GABARAPL1",23710
"KIF21A",55605
"CPNE8",144402
"YARS2",51067
"FGD4",121512
"ALG10",84920
"SINHCAF",58516
"AEBP2",121536
"ETNK1",55500
"ZCRB1",85437
"TMEM117",84216
"PRICKLE1",144165
"C1RL",51279
"NDUFA9",4704
"CLSTN3",9746
"VAMP1",6843
"PEX5",5830
"PIANP",196500
"AMIGO2",347902
"SCAF11",9169
"COL2A1",1280
"LLPH",84298
"LRIG3",121227
"MARCH9",92979
"PHLDA1",22822
"TMEM19",55266
"LGR5",8549
"DUSP6",1848
"POC1B",282809
"TMTC3",160418
"LUM",4060
"SNRPF",6636
"NEDD1",121441
"ASCL1",429
"GAS2L3",283431
"TMEM132B",114795
"SLC15A4",121260
"TDG",6996
"RITA1",84934
"SDSL",113675
"MMAB",326625
"GLTP",51228
"GIT2",9815
"TCHP",84260
"FAM222A",84915
"NUP58",9818
"MTMR6",9107
"SLC7A1",6541
"LNX2",222484
"SUOX",6821
"CCDC65",85478
"TARBP2",6895
"NABP2",79035
"SMARCC2",6601
"BRCA2",675
"KANSL2",54934
"CERS5",91012
"MAP3K12",7786
"CSAD",51380
"LMBR1L",55716
"C12orf10",60314
"ESYT1",23344
"TMBIM6",7009
"ANKRD52",283373
"ZNF740",283337
"WDFY2",115825
"HNRNPA1L2",144983
"LPAR6",10161
"ESD",2098
"RB1",5925
"SBNO1",55206
"SETD1B",23067
"VPS33A",65082
"VPS37B",79720
"DENR",8562
"DIAPH3",81624
"SLAIN1",122060
"RBM26",64062
"SRRM4",84530
"MBNL2",10150
"ZIC5",85416
"ABHD13",84945
"RAB20",55647
"GRTP1",79774
"CUL4A",8451
"CDH24",64403
"REM2",161253
"TSSK4",283629
"NOVA1",4857
"TMX1",81542
"FRMD6",122786
"PELI2",57161
"RTN1",6252
"ARMH4",145407
"SLC38A6",145389
"NAA30",122830
"DCAF5",8816
"RAB15",376267
"WDR89",112840
"STON2",85439
"EFCAB11",90141
"PTGR2",145482
"JDP2",122953
"FAM181A",90050
"FBLN5",10516
"CLBA1",122616
"WARS",7453
"WDR20",91833
"NIPA2",81614
"SLC12A6",9990
"MFAP1",4236
"TCF12",6938
"SORD",6652
"SERF2",10169
"ZSCAN29",146050
"BNIP2",663
"GTF2A2",2958
"SRP14",6727
"BAHD1",22893
"CDAN1",146059
"TLE3",7090
"ANP32A",8125
"COMMD4",54939
"UBE2Q2",92912
"ETFA",2108
"HMG20A",10363
"SCAPER",49855
"TSPAN3",10099
"WDR61",80349
"NCOA2",10499
"NEIL1",79661
"MAN2C1",4123
"TLNRD1",59274
"TPM1",7168
"IGF1R",3480
"ARRDC4",91947
"PIF1",80119
"USP3",9960
"BBS4",585
"PML",5371
"LINS1",55180
"ULK3",25989
"SCAMP2",10066
"HAPLN3",145864
"POLG",5428
"FANCI",55215
"ABHD2",11057
"TICRR",90381
"DET1",55070
"MFGE8",4240
"ZNF710",374655
"UNC45A",55898
"ST8SIA2",8128
"FURIN",5045
"IQGAP1",8826
"CRTC3",64784
"EFL1",79631
"SH3GL3",6457
"SEC11A",23478
"GLYR1",84656
"PMM2",5373
"TGFB1I1",7041
"C16orf58",64755
"ARMC5",79798
"PARN",5073
"FTO",79068
"UQCRC2",7385
"CDR2",1039
"ARHGAP17",55114
"NKD1",85407
"DHX38",9785
"TXNL4B",54957
"ZFHX3",463
"ZFHX3",388289
"CPNE2",221184
"KATNB1",10300
"KIFC3",3801
"GCSH",2653
"CMTM3",123920
"CDH11",1009
"MAP1LC3B",81631
"MBTPS1",8720
"ZCCHC14",23174
"MEAK7",57707
"RHOT2",89941
"ZSCAN32",54925
"RPS2",6187
"NDUFB10",4716
"PDPK1",5170
"DEF8",54849
"TCF25",22980
"GALNS",2588
"MED9",55090
"NCOR1",9611
"COPS3",8533
"GID4",79018
"ZNF287",57336
"KSR1",8844
"UTP4",84916
"RANBP10",57610
"GFOD2",81577
"NOB1",28987
"PRPSAP2",5636
"PCTP",58488
"TOM1L1",10040
"C17orf80",55028
"TOB1",10140
"VPS53",55275
"SGSM2",9905
"NPEPPS",9520
"SCRN2",90507
"SSH2",85464
"RHBDL3",162494
"G6PC3",92579
"CLTC",1213
"PTRH2",51651
"SS18",6760
"TAF4B",6875
"AFG3L2",10939
"PRELID3A",10650
"IMPA2",3613
"GNAL",2774
"SLC39A6",25800
"RPRD1A",55197
"C18orf21",83608
"GALNT1",2589
"ASXL3",80816
"GAREM1",64762
"ESCO1",114799
"OSBPL1A",114876
"GREB1L",80000
"RMC1",29919
"PELP1",27043
"NPC1",4864
"ARRB2",409
"WRAP53",55135
"MINK1",50488
"SAT2",112483
"ASGR1",432
"TP53",7157
"CCDC40",55036
"ARHGDIA",396
"TMC6",11322
"TTYH2",94015
"RAB40B",10966
"EIF4A3",9775
"CSNK1D",1453
"ANAPC11",51529
"TBCD",6904
"FN3KRP",79672
"NARF",26502
"RPTOR",57521
"FOXK2",3607
"TRIM65",201292
"CBX8",57332
"RNF157",114804
"CEP131",22994
"WDR45B",56270
"CBX4",8535
"RNF165",494470
"DYM",54808
"MAPK4",5596
"ELAC1",55520
"MBD1",4152
"SMAD4",4089
"ZCCHC2",54877
"PMAIP1",5366
"P3H4",10609
"NT5C3B",115024
"RETREG3",162427
"ERBB2",2064
"MIEN1",84299
"IGFBP4",3487
"FKBP10",60681
"TXNL4A",10907
"SAMD1",90378
"BRD4",23476
"SLC39A3",29985
"TPGS1",91978
"PRDM15",63977
"PFKL",5211
"MVB12A",93343
"SH3GL1",6455
"DUS3L",56931
"DPP9",91039
"CCDC97",90324
"TMEM91",641649
"ZFP14",57677
"SIRT3",23410
"IFITM3",10410
"PGGHG",80162
"HUNK",30811
"COL6A1",1291
"IFNAR1",3454
"SOD1",6647
"COL6A2",1292
"SIK1",150094
"SCYL1",57410
"TMEM50B",757
"APP",351
"DOP1B",9980
"URB1",9875
"AKT1",207
"EMP3",2014
"SAE1",10055
"GEMIN7",79760
"WTIP",126374
"ADAMTS10",81794
"RNPEPL1",57140
"CAPN10",11132
"CACNG8",59283
"ZNF787",126208
"TIMM29",90580
"FBN3",84467
"CARM1",10498
"EVI5L",115704
"PSMB6",5694
"ZNF473",25888
"RPS11",6205
"RPL13A",23521
"CTU1",90353
"NOSIP",51070
"IGLON5",402665
"RCN3",57333
"ZNF614",80110
"RERE",473
"PRDM16",63976
"EPHA2",1969
"ARHGEF19",128272
"EFHD2",79180
"PEX14",5195
"PGD",5226
"SH3BGRL3",83442
"RPL11",6135
"C1orf216",127703
"KIAA0319L",79932
"EVA1B",55194
"DMRTA2",63950
"PLK4",10733
"MAP3K6",9064
"GPN2",54707
"WDTC1",23038
"NBPF3",84224
"HSPG2",3339
"ITGB3BP",23421
"SERBP1",26135
"BCL10",8915
"CCN1",3491
"PRKACB",5567
"PIGK",10026
"AZIN2",113451
"RPS8",6202
"KIF2C",11004
"PTPRF",5792
"LMO4",8543
"MTF2",22823
"IGSF3",3321
"ZNF697",90874
"CTTNBP2NL",55917
"STRIP1",85369
"PSMA5",5686
"CELSR2",1952
"GPR161",23432
"ALDH9A1",223
"ATP1B1",481
"TIPRL",261726
"NME7",29922
"POGK",57645
"MPC2",25874
"CREG1",8804
"DCAF6",55827
"UCK2",7371
"TMCO1",54499
"POU2F1",5451
"ILDR2",387597
"MGST3",4259
"COP1",64326
"UFC1",51506
"PPOX",5498
"NUF2",83540
"RGS5",8490
"SDHC",6391
"PFDN2",5202
"USP21",27005
"PRCC",5546
"RRNAD1",51093
"MRPL24",79590
"PIGM",93183
"ISG20L2",81875
"CRABP2",1382
"HDGF",3068
"ABL2",27
"XPR1",9213
"RGS16",6004
"TOR1AIP1",26092
"HMCN1",83872
"RGL1",23179
"LYPLAL1",127018
"PRUNE1",58497
"TUFT1",7286
"SF3B4",10262
"ECM1",1893
"ZNF687",57592
"TARS2",80222
"CGN",57530
"SNX27",81609
"SETDB1",9869
"MCL1",4170
"CTSK",1513
"RFX5",5993
"PI4KB",5298
"PIP5K1A",8394
"ANP32E",81611
"MINDY1",55793
"ANXA9",8416
"SELENBP1",8991
"CERS2",29956
"ENSA",2029
"SEMA6C",10500
"MRPL9",65005
"ARNT",405
"POGZ",23126
"C1orf56",54964
"GOLPH3L",55204
"GABPB2",126626
"DTL",51514
"DYRK3",8444
"EIF2D",1939
"INTS7",25896
"VASH2",79805
"TAF1A",9015
"SMYD2",56950
"TP53BP2",7159
"ATP8B2",57198
"ADAM15",8751
"JTB",10899
"RAB13",5872
"TPM3",7170
"SNAPIN",23557
"SLC27A3",11000
"UBAP2L",9898
"SLC39A1",27173
"HAX1",10456
"CREB3L4",148327
"EFNA3",1944
"C1orf43",25912
"GATAD2B",57459
"ILF2",3608
"RIT1",6016
"INTS3",65123
"HCN3",57657
"C1orf131",128061
"GALNT2",2590
"TTC13",79573
"SCCPDH",51097
"CEP170",9859
"CEP170",645455
"ACP1",52
"SNAP47",116841
"SRP9",6726
"NVL",4931
"SDE2",163859
"DEGS1",8560
"FBXO28",23219
"ARF1",375
"CNIH4",29097
"ITPKB",3707
"GUK1",2987
"CDC42BPA",8476
"C1orf35",79169
"MBOAT2",129642
"PARP1",142
"PSEN2",5664
"PYCR2",29920
"LBR",3930
"EPHX1",2052
"SOX13",9580
"ETNK2",55224
"PLEKHA6",22874
"ARL8A",127829
"OSR1",130497
"PDIA6",10130
"RHOB",388
"HNRNPLL",92906
"GALM",130589
"CAMKMT",79823
"EML4",27436
"CALM2",805
"CHAC2",494143
"RPS27A",6233
"VPS54",51542
"ASXL2",55252
"ETAA1",54465
"SNRPG",6637
"MEIS1",4211
"CIAO1",9391
"ZNF514",84874
"SNRNP200",23020
"MRPS5",64969
"TPRKB",51002
"EXOC6B",23233
"SFXN5",94097
"TEX261",113419
"DUSP11",8446
"ST6GAL2",84620
"NPHP1",4867
"THNSL2",55258
"RALB",5899
"TMEM177",80775
"RABL2A",11159
"SLC20A1",6574
"FBLN7",129804
"ZC3H8",84524
"LIPT1",51601
"FAHD2B",151313
"LYG1",129530
"AFF3",3899
"UBXN4",23190
"NXPH2",11249
"SPOPL",339745
"POLR2D",5433
"AMMECR1L",83607
"GALNT13",114805
"PKP4",8502
"SCRN3",79634
"LNPK",80856
"TMEFF2",23671
"CDCA7",83879
"DLX1",1745
"UBR3",130507
"PHOSPHO2",493911
"GULP1",51454
"FAM171B",165215
"HSPD1",3329
"CCDC150",284992
"METTL21A",151194
"KANSL1L",151050
"SPAG16",79582
"SUMF1",285362
"RHBDD1",84236
"ACKR3",57007
"HES6",55502
"COPS7B",64708
"DIS3L2",129563
"FANCD2",2177
"TAMM41",132001
"VGLL4",9686
"RAB5A",5868
"RETREG2",79137
"CTDSP1",58190
"CNOT9",9125
"STK11IP",114790
"GMPPA",29926
"EAF1",85403
"CNTN4",152330
"DYNC1LI1",51143
"RBMS3",27303
"POMGNT2",84892
"CSRNP1",64651
"SLC25A38",54977
"ITGA9",3680
"GOLGA4",2803
"CTDSPL",10217
"IQSEC1",9922
"CAND2",23066
"RPL32",6161
"PTPRG",5793
"IL17RD",54756
"SHQ1",55164
"SLC25A26",115286
"UBA3",9039
"ARL6IP5",10550
"TMF1",7110
"LRIG1",26018
"LIMD1",8994
"ZNF660",285349
"NFKBIZ",64332
"NXPE3",91775
"PHLDB2",90102
"ABHD10",55347
"TAGLN3",29114
"RABL3",285282
"ATG3",64422
"BOC",91653
"SRPRB",58477
"EIF2A",83939
"OSBPL11",114885
"TRPC1",7220
"LPP",4026
"TMEM44",93109
"RUBCN",9711
"AMT",275
"TCTA",6988
"NICN1",84276
"DCAF1",9730
"MANF",7873
"SLIT2",9353
"EIF2B5",8893
"DGKQ",1609
"FIP1L1",81608
"LYAR",55646
"CENPC",1060
"ATP10D",57205
"OCIAD2",132299
"SCD5",79966
"ENOPH1",58478
"TRMT10A",93587
"KLHL8",57563
"SNCA",6622
"TBCK",93627
"CAMK2D",817
"CISD2",493856
"DDIT4L",115265
"ANK2",287
"TIFA",92610
"SPATA5",166378
"CCNA2",890
"METTL14",57721
"USP53",54532
"SETD7",80854
"NAF1",92345
"MARCH1",55016
"SFRP2",6423
"RPS3A",6189
"RNF175",285533
"PDGFC",56034
"CBR4",84869
"NDUFS6",4726
"MARCH6",10299
"NKD2",85409
"SRD5A1",6715
"MYO10",4651
"OTULINL",54491
"RPL37",6167
"SKP2",6502
"PLK2",10769
"PIK3R1",5295
"HAPLN1",1404
"LHFPL2",10184
"SSBP2",23635
"IQGAP2",10788
"RASA1",5921
"LIX1",167410
"GIN1",54826
"PPIP5K2",23262
"PAM",5066
"BDP1",55814
"SLC30A5",64924
"BTF3",689
"FBXL17",64839
"TNFAIP8",25816
"FEM1C",56929
"COMMD10",51397
"ATG12",9140
"MEGF10",84466
"ADAMTS19",171019
"YIPF5",81555
"ARHGAP26",23092
"CXCL14",9547
"DDX46",9879
"RNF145",153830
"FBXO38",81545
"PCYOX1L",78991
"TNIP1",10318
"G3BP1",10146
"ZNF300",91975
"N4BP3",23138
"NHP2",55651
"RMND5B",64777
"BOD1",91272
"TENM2",57451
"FAM50B",26240
"TBC1D7",51256
