"","NGenes","Direction","PValue","FDR"
"REACTOME_PHYSIOLOGICAL_FACTORS",0,"Up",2,1
"REACTOME_ION_HOMEOSTASIS",0,"Up",2,1
"REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES",0,"Up",2,1
"REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS",0,"Up",2,1
"REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID",0,"Up",2,1
"REACTOME_IRAK4_DEFICIENCY_TLR2_4",0,"Up",2,1
"REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING",0,"Up",2,1
"REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION",0,"Up",2,1
"REACTOME_CLEC7A_DECTIN_1_SIGNALING",0,"Up",2,1
"REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS",0,"Up",2,1
"REACTOME_ORGANIC_ANION_TRANSPORT",0,"Up",2,1
"REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME",0,"Up",2,1
"REACTOME_HEDGEHOG_OFF_STATE",0,"Up",2,1
"REACTOME_CILIUM_ASSEMBLY",0,"Up",2,1
"REACTOME_ABC_TRANSPORTER_DISORDERS",0,"Up",2,1
"REACTOME_SLC_TRANSPORTER_DISORDERS",0,"Up",2,1
"REACTOME_DEFECTIVE_TPR_MAY_CONFER_SUSCEPTIBILITY_TOWARDS_THYROID_PAPILLARY_CARCINOMA_TPC",0,"Up",2,1
"REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS",0,"Up",2,1
"REACTOME_ACTIVATION_OF_HOX_GENES_DURING_DIFFERENTIATION",0,"Up",2,1
"REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE",0,"Up",2,1
"REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM",0,"Up",2,1
"REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE",0,"Up",2,1
"REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM",0,"Up",2,1
"REACTOME_INTRAFLAGELLAR_TRANSPORT",0,"Up",2,1
"REACTOME_DECTIN_2_FAMILY",0,"Up",2,1
"REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS",0,"Up",2,1
"REACTOME_CD209_DC_SIGN_SIGNALING",0,"Up",2,1
"REACTOME_TRAFFICKING_OF_MYRISTOYLATED_PROTEINS_TO_THE_CILIUM",0,"Up",2,1
"REACTOME_RHO_GTPASES_ACTIVATE_PKNS",0,"Up",2,1
"REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3",0,"Up",2,1
"REACTOME_RHO_GTPASES_ACTIVATE_CIT",0,"Up",2,1
"REACTOME_RHO_GTPASES_ACTIVATE_KTN1",0,"Up",2,1
"REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS",0,"Up",2,1
"REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION",0,"Up",2,1
"REACTOME_RHO_GTPASES_ACTIVATE_ROCKS",0,"Up",2,1
"REACTOME_RHO_GTPASES_ACTIVATE_PAKS",0,"Up",2,1
"REACTOME_TP53_REGULATES_METABOLIC_GENES",0,"Up",2,1
"REACTOME_LIGAND_RECEPTOR_INTERACTIONS",0,"Up",2,1
"REACTOME_HEDGEHOG_ON_STATE",0,"Up",2,1
"REACTOME_REGULATION_OF_TP53_ACTIVITY",0,"Up",2,1
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES",0,"Up",2,1
"REACTOME_ACTIVATION_OF_SMO",0,"Up",2,1
"REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION",0,"Up",2,1
"REACTOME_SIGNALING_BY_EGFRVIII_IN_CANCER",0,"Up",2,1
"REACTOME_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_VARIANTS_IN_CANCER",0,"Up",2,1
"REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY",0,"Up",2,1
"REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR",0,"Up",2,1
"REACTOME_FRUCTOSE_METABOLISM",0,"Up",2,1
"REACTOME_VESICLE_MEDIATED_TRANSPORT",0,"Up",2,1
"REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2",0,"Up",2,1
"REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4",0,"Up",2,1
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1",0,"Up",2,1
"REACTOME_SHC_MEDIATED_CASCADE:FGFR1",0,"Up",2,1
"REACTOME_PI_3K_CASCADE:FGFR1",0,"Up",2,1
"REACTOME_FRS_MEDIATED_FGFR1_SIGNALING",0,"Up",2,1
"REACTOME_PI_3K_CASCADE:FGFR2",0,"Up",2,1
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2",0,"Up",2,1
"REACTOME_SHC_MEDIATED_CASCADE:FGFR2",0,"Up",2,1
"REACTOME_FRS_MEDIATED_FGFR2_SIGNALING",0,"Up",2,1
"REACTOME_SHC_MEDIATED_CASCADE:FGFR3",0,"Up",2,1
"REACTOME_FRS_MEDIATED_FGFR3_SIGNALING",0,"Up",2,1
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3",0,"Up",2,1
"REACTOME_PI_3K_CASCADE:FGFR3",0,"Up",2,1
"REACTOME_FRS_MEDIATED_FGFR4_SIGNALING",0,"Up",2,1
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4",0,"Up",2,1
"REACTOME_SHC_MEDIATED_CASCADE:FGFR4",0,"Up",2,1
"REACTOME_PI_3K_CASCADE:FGFR4",0,"Up",2,1
"REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING",0,"Up",2,1
"REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING",0,"Up",2,1
"REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING",0,"Up",2,1
"REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING",0,"Up",2,1
"REACTOME_SIGNALING_BY_FGFR1",0,"Up",2,1
"REACTOME_SIGNALING_BY_FGFR2",0,"Up",2,1
"REACTOME_SIGNALING_BY_FGFR3",0,"Up",2,1
"REACTOME_SIGNALING_BY_FGFR4",0,"Up",2,1
"REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE",0,"Up",2,1
"REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE",0,"Up",2,1
"REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE",0,"Up",2,1
"REACTOME_TRANSLESION_SYNTHESIS_BY_POLK",0,"Up",2,1
"REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS",0,"Up",2,1
"REACTOME_REGULATION_OF_RAS_BY_GAPS",0,"Up",2,1
"REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING",0,"Up",2,1
"REACTOME_RESPONSE_TO_METAL_IONS",0,"Up",2,1
"REACTOME_CLEC7A_INFLAMMASOME_PATHWAY",0,"Up",2,1
"REACTOME_METALLOTHIONEINS_BIND_METALS",0,"Up",2,1
"REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE",0,"Up",2,1
"REACTOME_MELANIN_BIOSYNTHESIS",0,"Up",2,1
"REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM",0,"Up",2,1
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION",0,"Up",2,1
"REACTOME_INFECTIOUS_DISEASE",0,"Up",2,1
"REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES",0,"Up",2,1
"REACTOME_RHO_GTPASES_ACTIVATE_FORMINS",0,"Up",2,1
"REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS",0,"Up",2,1
"REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY",0,"Up",2,1
"REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES",0,"Up",2,1
"REACTOME_DISEASES_OF_METABOLISM",0,"Up",2,1
"REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS",0,"Up",2,1
"REACTOME_RAF_ACTIVATION",0,"Up",2,1
"REACTOME_MAP2K_AND_MAPK_ACTIVATION",0,"Up",2,1
"REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER",0,"Up",2,1
"REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY",0,"Up",2,1
"REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY",0,"Up",2,1
"REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY",0,"Up",2,1
"REACTOME_PROTEIN_REPAIR",0,"Up",2,1
"REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS",0,"Up",2,1
"REACTOME_LGI_ADAM_INTERACTIONS",0,"Up",2,1
"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES",0,"Up",2,1
"REACTOME_SURFACTANT_METABOLISM",0,"Up",2,1
"REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION",0,"Up",2,1
"REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA",0,"Up",2,1
"REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ",0,"Up",2,1
"REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR",0,"Up",2,1
"REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND",0,"Up",2,1
"REACTOME_MAPK6_MAPK4_SIGNALING",0,"Up",2,1
"REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM",0,"Up",2,1
"REACTOME_DEUBIQUITINATION",0,"Up",2,1
"REACTOME_DEFECTIVE_CSF2RB_CAUSES_PULMONARY_SURFACTANT_METABOLISM_DYSFUNCTION_5_SMDP5",0,"Up",2,1
"REACTOME_UCH_PROTEINASES",0,"Up",2,1
"REACTOME_JOSEPHIN_DOMAIN_DUBS",0,"Up",2,1
"REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES",0,"Up",2,1
"REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES",0,"Up",2,1
"REACTOME_METALLOPROTEASE_DUBS",0,"Up",2,1
"REACTOME_CD22_MEDIATED_BCR_REGULATION",0,"Up",2,1
"REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR",0,"Up",2,1
"REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES",0,"Up",2,1
"REACTOME_HOMOLOGY_DIRECTED_REPAIR",0,"Up",2,1
"REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS",0,"Up",2,1
"REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA",0,"Up",2,1
"REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ",0,"Up",2,1
"REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE",0,"Up",2,1
"REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE",0,"Up",2,1
"REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS",0,"Up",2,1
"REACTOME_CARGO_CONCENTRATION_IN_THE_ER",0,"Up",2,1
"REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER",0,"Up",2,1
"REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER",0,"Up",2,1
"REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER",0,"Up",2,1
"REACTOME_DUAL_INCISION_IN_GG_NER",0,"Up",2,1
"REACTOME_HIGHLY_SODIUM_PERMEABLE_ACETYLCHOLINE_NICOTINIC_RECEPTORS",0,"Up",2,1
"REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS",0,"Up",2,1
"REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS",0,"Up",2,1
"REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX",0,"Up",2,1
"REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER",0,"Up",2,1
"REACTOME_DUAL_INCISION_IN_TC_NER",0,"Up",2,1
"REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE",0,"Up",2,1
"REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING",0,"Up",2,1
"REACTOME_INTERLEUKIN_10_SIGNALING",0,"Up",2,1
"REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS",0,"Up",2,1
"REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION",0,"Up",2,1
"REACTOME_ERBB2_REGULATES_CELL_MOTILITY",0,"Up",2,1
"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING",0,"Up",2,1
"REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION",0,"Up",2,1
"REACTOME_GDP_FUCOSE_BIOSYNTHESIS",0,"Up",2,1
"REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS",0,"Up",2,1
"REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL",0,"Up",2,1
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES",0,"Up",2,1
"REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION",0,"Up",2,1
"REACTOME_NEUREXINS_AND_NEUROLIGINS",0,"Up",2,1
"REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES",0,"Up",2,1
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES",0,"Up",2,1
"REACTOME_CHOLINE_CATABOLISM",0,"Up",2,1
"REACTOME_NEUTROPHIL_DEGRANULATION",0,"Up",2,1
"REACTOME_COMPLEX_I_BIOGENESIS",0,"Up",2,1
"REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS",0,"Up",2,1
"REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS",0,"Up",2,1
"REACTOME_SIGNALING_BY_RAS_MUTANTS",0,"Up",2,1
"REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS",0,"Up",2,1
"REACTOME_ONCOGENIC_MAPK_SIGNALING",0,"Up",2,1
"REACTOME_ANTIMICROBIAL_PEPTIDES",0,"Up",2,1
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE",0,"Up",2,1
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN",0,"Up",2,1
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES",0,"Up",2,1
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS",0,"Up",2,1
"REACTOME_FGFR2_ALTERNATIVE_SPLICING",0,"Up",2,1
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST",0,"Up",2,1
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN",0,"Up",2,1
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST",0,"Up",2,1
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION",0,"Up",2,1
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION",0,"Up",2,1
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS",0,"Up",2,1
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION",0,"Up",2,1
"REACTOME_KERATINIZATION",0,"Up",2,1
"REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION",0,"Up",2,1
"REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS",0,"Up",2,1
"REACTOME_SIGNALING_BY_MET",0,"Up",2,1
"REACTOME_MET_RECEPTOR_ACTIVATION",0,"Up",2,1
"REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY",0,"Up",2,1
"REACTOME_PTEN_REGULATION",0,"Up",2,1
"REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES",0,"Up",2,1
"REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT",0,"Up",2,1
"REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE",0,"Up",2,1
"REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",0,"Up",2,1
"REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",0,"Up",2,1
"REACTOME_INTRA_GOLGI_TRAFFIC",0,"Up",2,1
"REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK",0,"Up",2,1
"REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC",0,"Up",2,1
"REACTOME_PI5P_REGULATES_TP53_ACETYLATION",0,"Up",2,1
"REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING",0,"Up",2,1
"REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM",0,"Up",2,1
"REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION",0,"Up",2,1
"REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC:ORIGIN_COMPLEX",0,"Up",2,1
"REACTOME_MITOTIC_PROPHASE",0,"Up",2,1
"REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS",0,"Up",2,1
"REACTOME_M_PHASE",0,"Up",2,1
"REACTOME_G2_PHASE",0,"Up",2,1
"REACTOME_DNA_REPLICATION_INITIATION",0,"Up",2,1
"REACTOME_DNA_REPLICATION_PRE_INITIATION",0,"Up",2,1
"REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE",0,"Up",2,1
"REACTOME_LEADING_STRAND_SYNTHESIS",0,"Up",2,1
"REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION",0,"Up",2,1
"REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT",0,"Up",2,1
"REACTOME_STABILIZATION_OF_P53",0,"Up",2,1
"REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS",0,"Up",2,1
"REACTOME_MITOTIC_SPINDLE_CHECKPOINT",0,"Up",2,1
"REACTOME_CYCLIN_A:CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY",0,"Up",2,1
"REACTOME_FRUCTOSE_CATABOLISM",0,"Up",2,1
"REACTOME_GALACTOSE_CATABOLISM",0,"Up",2,1
"REACTOME_UREA_CYCLE",0,"Up",2,1
"REACTOME_HISTIDINE_CATABOLISM",0,"Up",2,1
"REACTOME_PROPIONYL_COA_CATABOLISM",0,"Up",2,1
"REACTOME_LYSINE_CATABOLISM",0,"Up",2,1
"REACTOME_CREATINE_METABOLISM",0,"Up",2,1
"REACTOME_PENTOSE_PHOSPHATE_PATHWAY",0,"Up",2,1
"REACTOME_MRNA_EDITING:_C_TO_U_CONVERSION",0,"Up",2,1
"REACTOME_TRNA_PROCESSING",0,"Up",2,1
"REACTOME_RRNA_PROCESSING",0,"Up",2,1
"REACTOME_EUKARYOTIC_TRANSLATION_INITIATION",0,"Up",2,1
"REACTOME_RECYCLING_OF_EIF2:GDP",0,"Up",2,1
"REACTOME_TRANSPORT_OF_NUCLEOTIDE_SUGARS",0,"Up",2,1
"REACTOME_PYRIMIDINE_SALVAGE",0,"Up",2,1
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION",0,"Up",2,1
"REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE",0,"Up",2,1
"REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING",0,"Up",2,1
"REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION",0,"Up",2,1
"REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION",0,"Up",2,1
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION",0,"Up",2,1
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION",0,"Up",2,1
"REACTOME_DEATH_RECEPTOR_SIGNALLING",0,"Up",2,1
"REACTOME_DNA_DAMAGE_BYPASS",0,"Up",2,1
"REACTOME_DEPURINATION",0,"Up",2,1
"REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION",0,"Up",2,1
"REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES",0,"Up",2,1
"REACTOME_DNA_DAMAGE_REVERSAL",0,"Up",2,1
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION",0,"Up",2,1
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION",0,"Up",2,1
"REACTOME_GENE_EXPRESSION_TRANSCRIPTION",0,"Up",2,1
"REACTOME_KETONE_BODY_METABOLISM",0,"Up",2,1
"REACTOME_IRS_ACTIVATION",0,"Up",2,1
"REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B:CDK1_COMPLEX",0,"Up",2,1
"REACTOME_MRNA_EDITING",0,"Up",2,1
"REACTOME_FASL_CD95L_SIGNALING",0,"Up",2,1
"REACTOME_TRAIL_SIGNALING",0,"Up",2,1
"REACTOME_DISSOLUTION_OF_FIBRIN_CLOT",0,"Up",2,1
"REACTOME_TNF_SIGNALING",0,"Up",2,1
"REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_ELONGATION",0,"Up",2,1
"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2PLUS",0,"Up",2,1
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER",0,"Up",2,1
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER",0,"Up",2,1
"REACTOME_SYNTHESIS_OF_KETONE_BODIES",0,"Up",2,1
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS",0,"Up",2,1
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS",0,"Up",2,1
"REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA",0,"Up",2,1
"REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA",0,"Up",2,1
"REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA",0,"Up",2,1
"REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA",0,"Up",2,1
"REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA",0,"Up",2,1
"REACTOME_NUCLEOSOME_ASSEMBLY",0,"Up",2,1
"REACTOME_TRANSPORT_OF_FATTY_ACIDS",0,"Up",2,1
"REACTOME_TRANSPORT_OF_NUCLEOSIDES_AND_FREE_PURINE_AND_PYRIMIDINE_BASES_ACROSS_THE_PLASMA_MEMBRANE",0,"Up",2,1
"REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING",0,"Up",2,1
"REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS",0,"Up",2,1
"REACTOME_PTK6_REGULATES_PROTEINS_INVOLVED_IN_RNA_PROCESSING",0,"Up",2,1
"REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1",0,"Up",2,1
"REACTOME_PTK6_REGULATES_CELL_CYCLE",0,"Up",2,1
"REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES",0,"Up",2,1
"REACTOME_PTK6_EXPRESSION",0,"Up",2,1
"REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES",0,"Up",2,1
"REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS",0,"Up",2,1
"REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS",0,"Up",2,1
"REACTOME_SIGNALING_BY_FGFR2_IIIA_TM",0,"Up",2,1
"REACTOME_MET_ACTIVATES_RAS_SIGNALING",0,"Up",2,1
"REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING",0,"Up",2,1
"REACTOME_PROTEIN_UBIQUITINATION",0,"Up",2,1
"REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT",0,"Up",2,1
"REACTOME_SIGNALING_BY_MST1",0,"Up",2,1
"REACTOME_SIGNALING_BY_FGFR3_FUSIONS_IN_CANCER",0,"Up",2,1
"REACTOME_RET_SIGNALING",0,"Up",2,1
"REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS",0,"Up",2,1
"REACTOME_TBC_RABGAPS",0,"Up",2,1
"REACTOME_AURKA_ACTIVATION_BY_TPX2",0,"Up",2,1
"REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING",0,"Up",2,1
"REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT",0,"Up",2,1
"REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS",0,"Up",2,1
"REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS",0,"Up",2,1
"REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION",0,"Up",2,1
"REACTOME_NEURODEGENERATIVE_DISEASES",0,"Up",2,1
"REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING",0,"Up",2,1
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS",0,"Up",2,1
"REACTOME_MET_ACTIVATES_PTPN11",0,"Up",2,1
"REACTOME_REELIN_SIGNALLING_PATHWAY",0,"Up",2,1
"REACTOME_VLDL_ASSEMBLY",0,"Up",2,1
"REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION",0,"Up",2,1
