"","NGenes","Direction","PValue","FDR"
"GO_REGULATION_OF_STEROL_TRANSPORT",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_GROWTH",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_REGULATION_OF_SYSTEM_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION",0,"Up",2,1
"GO_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_RESPONSE_TO_BMP",0,"Up",2,1
"GO_RESPONSE_TO_PH",0,"Up",2,1
"GO_SMALL_MOLECULE_CATABOLIC_PROCESS",0,"Up",2,1
"GO_OXALATE_TRANSPORT",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA",0,"Up",2,1
"GO_RESPONSE_TO_TEMPERATURE_STIMULUS",0,"Up",2,1
"GO_DNA_REPLICATION_CHECKPOINT",0,"Up",2,1
"GO_RESPONSE_TO_ACETYLCHOLINE",0,"Up",2,1
"GO_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_ISOTYPE_SWITCHING",0,"Up",2,1
"GO_CELLULAR_GLUCOSE_HOMEOSTASIS",0,"Up",2,1
"GO_HEAD_DEVELOPMENT",0,"Up",2,1
"GO_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_APPETITE",0,"Up",2,1
"GO_PROTEIN_DEGLYCOSYLATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION",0,"Up",2,1
"GO_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY",0,"Up",2,1
"GO_RESPONSE_TO_VITAMIN_D",0,"Up",2,1
"GO_TRANSLATIONAL_ELONGATION",0,"Up",2,1
"GO_REGULATION_OF_CELL_SUBSTRATE_ADHESION",0,"Up",2,1
"GO_CYTOKINE_SECRETION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY",0,"Up",2,1
"GO_LYMPHOCYTE_CHEMOTAXIS",0,"Up",2,1
"GO_MESODERMAL_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_METANEPHRIC_MESENCHYME_DEVELOPMENT",0,"Up",2,1
"GO_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS",0,"Up",2,1
"GO_AUDITORY_RECEPTOR_CELL_DEVELOPMENT",0,"Up",2,1
"GO_REGULATION_OF_ACROSOME_REACTION",0,"Up",2,1
"GO_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE",0,"Up",2,1
"GO_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS",0,"Up",2,1
"GO_ACTIN_FILAMENT_POLYMERIZATION",0,"Up",2,1
"GO_SMOOTH_MUSCLE_CONTRACTION",0,"Up",2,1
"GO_MACROPHAGE_CHEMOTAXIS",0,"Up",2,1
"GO_NEUTRAL_LIPID_METABOLIC_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION",0,"Up",2,1
"GO_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM",0,"Up",2,1
"GO_AMINO_ACID_BETAINE_METABOLIC_PROCESS",0,"Up",2,1
"GO_ALPHA_BETA_T_CELL_ACTIVATION",0,"Up",2,1
"GO_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY",0,"Up",2,1
"GO_ENTEROENDOCRINE_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_CELLULAR_ALDEHYDE_METABOLIC_PROCESS",0,"Up",2,1
"GO_RHYTHMIC_BEHAVIOR",0,"Up",2,1
"GO_DEVELOPMENTAL_PIGMENTATION",0,"Up",2,1
"GO_ACIDIC_AMINO_ACID_TRANSPORT",0,"Up",2,1
"GO_NON_RECOMBINATIONAL_REPAIR",0,"Up",2,1
"GO_CARBOHYDRATE_METABOLIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY",0,"Up",2,1
"GO_OLFACTORY_LOBE_DEVELOPMENT",0,"Up",2,1
"GO_RESPONSE_TO_INTERLEUKIN_6",0,"Up",2,1
"GO_VASCULOGENESIS",0,"Up",2,1
"GO_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY",0,"Up",2,1
"GO_REGULATION_OF_CELL_CELL_ADHESION",0,"Up",2,1
"GO_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS",0,"Up",2,1
"GO_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY",0,"Up",2,1
"GO_MECHANORECEPTOR_DIFFERENTIATION",0,"Up",2,1
"GO_HISTONE_UBIQUITINATION",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_ANTIBIOTIC",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_LYASE_ACTIVITY",0,"Up",2,1
"GO_NEURON_APOPTOTIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_VASOCONSTRICTION",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_FATTY_ACID",0,"Up",2,1
"GO_MONOVALENT_INORGANIC_ANION_HOMEOSTASIS",0,"Up",2,1
"GO_REGULATION_OF_PH",0,"Up",2,1
"GO_CYCLOOXYGENASE_PATHWAY",0,"Up",2,1
"GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",0,"Up",2,1
"GO_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_GRANULOCYTE_DIFFERENTIATION",0,"Up",2,1
"GO_GOLGI_RIBBON_FORMATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE",0,"Up",2,1
"GO_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_PROTEIN_COMPLEX_ASSEMBLY",0,"Up",2,1
"GO_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE",0,"Up",2,1
"GO_RESPONSE_TO_CORTICOSTERONE",0,"Up",2,1
"GO_REGULATION_OF_VIRAL_TRANSCRIPTION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_PROTEIN_COMPLEX_DISASSEMBLY",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",0,"Up",2,1
"GO_TUBE_FORMATION",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS",0,"Up",2,1
"GO_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS",0,"Up",2,1
"GO_MEIOTIC_CELL_CYCLE",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_RENAL_SODIUM_EXCRETION",0,"Up",2,1
"GO_RESPONSE_TO_STIMULUS_INVOLVED_IN_REGULATION_OF_MUSCLE_ADAPTATION",0,"Up",2,1
"GO_CELL_FATE_DETERMINATION",0,"Up",2,1
"GO_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SOUND",0,"Up",2,1
"GO_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY",0,"Up",2,1
"GO_MRNA_TRANSCRIPTION",0,"Up",2,1
"GO_COENZYME_METABOLIC_PROCESS",0,"Up",2,1
"GO_CELLULAR_LIPID_METABOLIC_PROCESS",0,"Up",2,1
"GO_GDP_METABOLIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_PROTEIN_HOMOOLIGOMERIZATION",0,"Up",2,1
"GO_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_DSRNA",0,"Up",2,1
"GO_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_LAMELLIPODIUM_ORGANIZATION",0,"Up",2,1
"GO_REGULATION_OF_DNA_DAMAGE_CHECKPOINT",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT",0,"Up",2,1
"GO_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION",0,"Up",2,1
"GO_KETONE_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_I_KAPPAB_PHOSPHORYLATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_MRNA_3_END_PROCESSING",0,"Up",2,1
"GO_GROOMING_BEHAVIOR",0,"Up",2,1
"GO_REGULATION_OF_HISTONE_H3_K4_METHYLATION",0,"Up",2,1
"GO_GLUCOSE_METABOLIC_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_BLOOD_PRESSURE",0,"Up",2,1
"GO_REGULATION_OF_ANOIKIS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION",0,"Up",2,1
"GO_PURINE_NUCLEOBASE_METABOLIC_PROCESS",0,"Up",2,1
"GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_INTERCONVERSION",0,"Up",2,1
"GO_MITOCHONDRIAL_FUSION",0,"Up",2,1
"GO_REGULATION_OF_DEPHOSPHORYLATION",0,"Up",2,1
"GO_CARBOHYDRATE_HOMEOSTASIS",0,"Up",2,1
"GO_NEURON_PROJECTION_REGENERATION",0,"Up",2,1
"GO_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_LONG_TERM_SYNAPTIC_POTENTIATION",0,"Up",2,1
"GO_MONOCARBOXYLIC_ACID_TRANSPORT",0,"Up",2,1
"GO_REGULATION_OF_CYTOSKELETON_ORGANIZATION",0,"Up",2,1
"GO_SEX_DIFFERENTIATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_HORMONE_SECRETION",0,"Up",2,1
"GO_CELL_CYCLE",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_PH",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION",0,"Up",2,1
"GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE",0,"Up",2,1
"GO_RESPONSE_TO_VITAMIN_E",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING",0,"Up",2,1
"GO_LYMPH_VESSEL_MORPHOGENESIS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT",0,"Up",2,1
"GO_DETECTION_OF_ABIOTIC_STIMULUS",0,"Up",2,1
"GO_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION",0,"Up",2,1
"GO_PURINE_NUCLEOSIDE_CATABOLIC_PROCESS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION",0,"Up",2,1
"GO_RESPONSE_TO_MUSCLE_ACTIVITY",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_JNK_CASCADE",0,"Up",2,1
"GO_REGULATION_OF_MYOTUBE_DIFFERENTIATION",0,"Up",2,1
"GO_TRACHEA_MORPHOGENESIS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",0,"Up",2,1
"GO_ENDOTHELIAL_CELL_PROLIFERATION",0,"Up",2,1
"GO_LIPID_PHOSPHORYLATION",0,"Up",2,1
"GO_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS",0,"Up",2,1
"GO_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_STARVATION",0,"Up",2,1
"GO_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS",0,"Up",2,1
"GO_RESPONSE_TO_DRUG",0,"Up",2,1
"GO_LIPID_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_AMMONIUM_TRANSPORT",0,"Up",2,1
"GO_PHOTORECEPTOR_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_MEGAKARYOCYTE_DIFFERENTIATION",0,"Up",2,1
"GO_PROTEIN_DEPOLYMERIZATION",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_CALCIUM_ION",0,"Up",2,1
"GO_DNA_METHYLATION_OR_DEMETHYLATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY",0,"Up",2,1
"GO_GLOMERULAR_EPITHELIUM_DEVELOPMENT",0,"Up",2,1
"GO_MITOTIC_RECOMBINATION",0,"Up",2,1
"GO_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY",0,"Up",2,1
"GO_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT",0,"Up",2,1
"GO_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION",0,"Up",2,1
"GO_PIRNA_METABOLIC_PROCESS",0,"Up",2,1
"GO_VACUOLE_ORGANIZATION",0,"Up",2,1
"GO_CARDIOCYTE_DIFFERENTIATION",0,"Up",2,1
"GO_RESPONSE_TO_GROWTH_FACTOR",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_WOUND_HEALING",0,"Up",2,1
"GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION",0,"Up",2,1
"GO_DIENCEPHALON_DEVELOPMENT",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION",0,"Up",2,1
"GO_MITOCHONDRION_ORGANIZATION",0,"Up",2,1
"GO_HAIR_CELL_DIFFERENTIATION",0,"Up",2,1
"GO_REGULATION_OF_STEM_CELL_PROLIFERATION",0,"Up",2,1
"GO_REGULATION_OF_CHROMATIN_ORGANIZATION",0,"Up",2,1
"GO_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS",0,"Up",2,1
"GO_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_POTENTIAL",0,"Up",2,1
"GO_PERICARDIUM_DEVELOPMENT",0,"Up",2,1
"GO_CELL_FATE_COMMITMENT",0,"Up",2,1
"GO_PEROXISOMAL_TRANSPORT",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_ADHERENS_JUNCTION_ORGANIZATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION",0,"Up",2,1
"GO_REGULATION_OF_MYOBLAST_FUSION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY",0,"Up",2,1
"GO_REGULATION_OF_NEUROTRANSMITTER_UPTAKE",0,"Up",2,1
"GO_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT",0,"Up",2,1
"GO_MULTI_ORGANISM_REPRODUCTIVE_PROCESS",0,"Up",2,1
"GO_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT",0,"Up",2,1
"GO_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS",0,"Up",2,1
"GO_DETECTION_OF_STIMULUS",0,"Up",2,1
"GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE",0,"Up",2,1
"GO_FUCOSE_METABOLIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_AMINO_ACID_TRANSPORT",0,"Up",2,1
"GO_APOPTOTIC_DNA_FRAGMENTATION",0,"Up",2,1
"GO_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_LIPID_STORAGE",0,"Up",2,1
"GO_REGULATION_OF_MICROVILLUS_ORGANIZATION",0,"Up",2,1
"GO_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",0,"Up",2,1
"GO_ENTERIC_NERVOUS_SYSTEM_DEVELOPMENT",0,"Up",2,1
"GO_MUSCLE_CELL_FATE_COMMITMENT",0,"Up",2,1
"GO_REGULATION_OF_METANEPHROS_DEVELOPMENT",0,"Up",2,1
"GO_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_AMINO_ACID_STIMULUS",0,"Up",2,1
"GO_DNA_GEOMETRIC_CHANGE",0,"Up",2,1
"GO_REGULATION_OF_GUANYLATE_CYCLASE_ACTIVITY",0,"Up",2,1
"GO_REGULATION_OF_MONOCYTE_DIFFERENTIATION",0,"Up",2,1
"GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_INCISION",0,"Up",2,1
"GO_CERAMIDE_METABOLIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION",0,"Up",2,1
"GO_REGULATION_OF_B_CELL_PROLIFERATION",0,"Up",2,1
"GO_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING",0,"Up",2,1
"GO_SPINAL_CORD_ASSOCIATION_NEURON_DIFFERENTIATION",0,"Up",2,1
"GO_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE",0,"Up",2,1
"GO_DEOXYRIBOSE_PHOSPHATE_CATABOLIC_PROCESS",0,"Up",2,1
"GO_HEART_VALVE_DEVELOPMENT",0,"Up",2,1
"GO_GLYCOSYL_COMPOUND_METABOLIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY",0,"Up",2,1
"GO_PEPTIDYL_TYROSINE_MODIFICATION",0,"Up",2,1
"GO_LEUKOCYTE_CELL_CELL_ADHESION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION",0,"Up",2,1
"GO_NUCLEAR_PORE_COMPLEX_ASSEMBLY",0,"Up",2,1
"GO_PROTEIN_LOCALIZATION_TO_ORGANELLE",0,"Up",2,1
"GO_PHOSPHATIDYLETHANOLAMINE_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_ENDOCYTIC_RECYCLING",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_RADIATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS",0,"Up",2,1
"GO_SUPEROXIDE_ANION_GENERATION",0,"Up",2,1
"GO_CELLULAR_RESPONSE_TO_KETONE",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY",0,"Up",2,1
"GO_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION",0,"Up",2,1
"GO_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",0,"Up",2,1
"GO_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",0,"Up",2,1
"GO_URONIC_ACID_METABOLIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION",0,"Up",2,1
"GO_GAMETE_GENERATION",0,"Up",2,1
"GO_KIDNEY_MESENCHYME_DEVELOPMENT",0,"Up",2,1
"GO_REPLICATIVE_SENESCENCE",0,"Up",2,1
"GO_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS",0,"Up",2,1
"GO_COCHLEA_DEVELOPMENT",0,"Up",2,1
"GO_HISTONE_H2A_ACETYLATION",0,"Up",2,1
"GO_DNA_REPLICATION_DEPENDENT_NUCLEOSOME_ORGANIZATION",0,"Up",2,1
"GO_CELLULAR_COMPONENT_MORPHOGENESIS",0,"Up",2,1
"GO_CELL_AGING",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION",0,"Up",2,1
"GO_ACTIVATION_OF_MAPKKK_ACTIVITY",0,"Up",2,1
"GO_RRNA_3_END_PROCESSING",0,"Up",2,1
"GO_GLUTATHIONE_METABOLIC_PROCESS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS",0,"Up",2,1
"GO_PYRIMIDINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT",0,"Up",2,1
"GO_ENERGY_HOMEOSTASIS",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY",0,"Up",2,1
"GO_DEPHOSPHORYLATION",0,"Up",2,1
"GO_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION",0,"Up",2,1
"GO_EARLY_ENDOSOME_TO_GOLGI_TRANSPORT",0,"Up",2,1
"GO_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE",0,"Up",2,1
"GO_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY",0,"Up",2,1
"GO_BEHAVIORAL_RESPONSE_TO_COCAINE",0,"Up",2,1
"GO_HISTONE_MRNA_METABOLIC_PROCESS",0,"Up",2,1
"GO_RESPONSE_TO_PARATHYROID_HORMONE",0,"Up",2,1
"GO_HINDBRAIN_MORPHOGENESIS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",0,"Up",2,1
"GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION",0,"Up",2,1
"GO_MUSCLE_HYPERTROPHY",0,"Up",2,1
"GO_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY",0,"Up",2,1
"GO_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_MULTICELLULAR_ORGANISMAL_SIGNALING",0,"Up",2,1
"GO_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION",0,"Up",2,1
"GO_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_FUCOSYLATION",0,"Up",2,1
"GO_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",0,"Up",2,1
"GO_RHYTHMIC_PROCESS",0,"Up",2,1
"GO_NEUROMUSCULAR_PROCESS_CONTROLLING_POSTURE",0,"Up",2,1
"GO_MYOTUBE_DIFFERENTIATION",0,"Up",2,1
"GO_STEROID_HORMONE_MEDIATED_SIGNALING_PATHWAY",0,"Up",2,1
"GO_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_CELL_SIZE",0,"Up",2,1
"GO_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION",0,"Up",2,1
"GO_PROTEIN_LOCALIZATION_TO_CELL_SURFACE",0,"Up",2,1
"GO_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS",0,"Up",2,1
"GO_PEPTIDYL_PROLINE_MODIFICATION",0,"Up",2,1
"GO_POSITIVE_REGULATION_OF_NEURON_MIGRATION",0,"Up",2,1
"GO_REGULATION_OF_LONG_TERM_NEURONAL_SYNAPTIC_PLASTICITY",0,"Up",2,1
"GO_PHOSPHOLIPID_TRANSPORT",0,"Up",2,1
"GO_ACROSOME_REACTION",0,"Up",2,1
"GO_SOMATIC_STEM_CELL_DIVISION",0,"Up",2,1
"GO_HISTONE_MRNA_CATABOLIC_PROCESS",0,"Up",2,1
"GO_ACETYL_COA_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE",0,"Up",2,1
"GO_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS",0,"Up",2,1
"GO_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0,"Up",2,1
"GO_CARDIOLIPIN_METABOLIC_PROCESS",0,"Up",2,1
"GO_REGULATION_OF_CELL_CYCLE_ARREST",0,"Up",2,1
"GO_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME",0,"Up",2,1
"GO_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS",0,"Up",2,1
"GO_FEMALE_GAMETE_GENERATION",0,"Up",2,1
